    0.10000E-03    0.82088E+03
    0.10202E-03    0.83488E+03
    0.10408E-03    0.84911E+03
    0.10618E-03    0.86359E+03
    0.10833E-03    0.87831E+03
    0.11052E-03    0.89329E+03
    0.11275E-03    0.90852E+03
    0.11503E-03    0.92401E+03
    0.11735E-03    0.93976E+03
    0.11972E-03    0.95579E+03
    0.12214E-03    0.97208E+03
    0.12461E-03    0.98866E+03
    0.12712E-03    0.10055E+04
    0.12969E-03    0.10227E+04
    0.13231E-03    0.10401E+04
    0.13499E-03    0.10578E+04
    0.13771E-03    0.10759E+04
    0.14049E-03    0.10942E+04
    0.14333E-03    0.11129E+04
    0.14623E-03    0.11318E+04
    0.14918E-03    0.11511E+04
    0.15220E-03    0.11708E+04
    0.15527E-03    0.11907E+04
    0.15841E-03    0.12110E+04
    0.16161E-03    0.12317E+04
    0.16487E-03    0.12527E+04
    0.16820E-03    0.12741E+04
    0.17160E-03    0.12958E+04
    0.17507E-03    0.13179E+04
    0.17860E-03    0.13404E+04
    0.18221E-03    0.13632E+04
    0.18589E-03    0.13865E+04
    0.18965E-03    0.14101E+04
    0.19348E-03    0.14341E+04
    0.19739E-03    0.14586E+04
    0.20138E-03    0.14835E+04
    0.20544E-03    0.15088E+04
    0.20959E-03    0.15345E+04
    0.21383E-03    0.15607E+04
    0.21815E-03    0.15873E+04
    0.22255E-03    0.16144E+04
    0.22705E-03    0.16419E+04
    0.23164E-03    0.16699E+04
    0.23632E-03    0.16984E+04
    0.24109E-03    0.17274E+04
    0.24596E-03    0.17568E+04
    0.25093E-03    0.17868E+04
    0.25600E-03    0.18173E+04
    0.26117E-03    0.18483E+04
    0.26645E-03    0.18798E+04
    0.27183E-03    0.19119E+04
    0.27732E-03    0.19445E+04
    0.28292E-03    0.19777E+04
    0.28864E-03    0.20114E+04
    0.29447E-03    0.20457E+04
    0.30042E-03    0.20806E+04
    0.30649E-03    0.21161E+04
    0.31268E-03    0.21522E+04
    0.31899E-03    0.21890E+04
    0.32544E-03    0.22263E+04
    0.33201E-03    0.22643E+04
    0.33872E-03    0.23030E+04
    0.34556E-03    0.23423E+04
    0.35254E-03    0.23822E+04
    0.35966E-03    0.24229E+04
    0.36693E-03    0.24642E+04
    0.37434E-03    0.25063E+04
    0.38190E-03    0.25491E+04
    0.38962E-03    0.25926E+04
    0.39749E-03    0.26368E+04
    0.40552E-03    0.26818E+04
    0.41371E-03    0.27276E+04
    0.42207E-03    0.27741E+04
    0.43060E-03    0.28215E+04
    0.43929E-03    0.28697E+04
    0.44817E-03    0.29187E+04
    0.45722E-03    0.29685E+04
    0.46646E-03    0.30191E+04
    0.47588E-03    0.30707E+04
    0.48550E-03    0.31231E+04
    0.49530E-03    0.31764E+04
    0.50531E-03    0.32306E+04
    0.51552E-03    0.32858E+04
    0.52593E-03    0.33419E+04
    0.53656E-03    0.33989E+04
    0.54739E-03    0.34569E+04
    0.55845E-03    0.35159E+04
    0.56973E-03    0.35759E+04
    0.58124E-03    0.36369E+04
    0.59299E-03    0.36990E+04
    0.60496E-03    0.37621E+04
    0.61719E-03    0.38263E+04
    0.62965E-03    0.38916E+04
    0.64237E-03    0.39580E+04
    0.65535E-03    0.40255E+04
    0.66859E-03    0.40941E+04
    0.68210E-03    0.41639E+04
    0.69588E-03    0.42349E+04
    0.70993E-03    0.43071E+04
    0.72427E-03    0.43805E+04
    0.73891E-03    0.44552E+04
    0.75383E-03    0.45310E+04
    0.76906E-03    0.46082E+04
    0.78460E-03    0.46866E+04
    0.80045E-03    0.47664E+04
    0.81662E-03    0.48475E+04
    0.83311E-03    0.49299E+04
    0.84994E-03    0.50137E+04
    0.86711E-03    0.50989E+04
    0.88463E-03    0.51855E+04
    0.90250E-03    0.52735E+04
    0.92073E-03    0.53629E+04
    0.93933E-03    0.54538E+04
    0.95831E-03    0.55462E+04
    0.97767E-03    0.56401E+04
    0.99742E-03    0.57355E+04
    0.10176E-02    0.58325E+04
    0.10381E-02    0.59310E+04
    0.10591E-02    0.60311E+04
    0.10805E-02    0.61327E+04
    0.11023E-02    0.62360E+04
    0.11246E-02    0.63409E+04
    0.11473E-02    0.64474E+04
    0.11705E-02    0.65556E+04
    0.11941E-02    0.66655E+04
    0.12182E-02    0.67770E+04
