    0.10000E-03    0.54118E+03
    0.10202E-03    0.55198E+03
    0.10408E-03    0.56299E+03
    0.10618E-03    0.57422E+03
    0.10833E-03    0.58568E+03
    0.11052E-03    0.59736E+03
    0.11275E-03    0.60928E+03
    0.11503E-03    0.62144E+03
    0.11735E-03    0.63383E+03
    0.11972E-03    0.64648E+03
    0.12214E-03    0.65938E+03
    0.12461E-03    0.67254E+03
    0.12712E-03    0.68596E+03
    0.12969E-03    0.69964E+03
    0.13231E-03    0.71360E+03
    0.13499E-03    0.72784E+03
    0.13771E-03    0.74237E+03
    0.14049E-03    0.75718E+03
    0.14333E-03    0.77229E+03
    0.14623E-03    0.78771E+03
    0.14918E-03    0.80343E+03
    0.15220E-03    0.81946E+03
    0.15527E-03    0.83582E+03
    0.15841E-03    0.85250E+03
    0.16161E-03    0.86952E+03
    0.16487E-03    0.88687E+03
    0.16820E-03    0.90458E+03
    0.17160E-03    0.92264E+03
    0.17507E-03    0.94106E+03
    0.17860E-03    0.95984E+03
    0.18221E-03    0.97901E+03
    0.18589E-03    0.99856E+03
    0.18965E-03    0.10185E+04
    0.19348E-03    0.10388E+04
    0.19739E-03    0.10596E+04
    0.20138E-03    0.10807E+04
    0.20544E-03    0.11023E+04
    0.20959E-03    0.11243E+04
    0.21383E-03    0.11468E+04
    0.21815E-03    0.11697E+04
    0.22255E-03    0.11931E+04
    0.22705E-03    0.12169E+04
    0.23164E-03    0.12412E+04
    0.23632E-03    0.12660E+04
    0.24109E-03    0.12913E+04
    0.24596E-03    0.13171E+04
    0.25093E-03    0.13435E+04
    0.25600E-03    0.13703E+04
    0.26117E-03    0.13977E+04
    0.26645E-03    0.14256E+04
    0.27183E-03    0.14541E+04
    0.27732E-03    0.14832E+04
    0.28292E-03    0.15129E+04
    0.28864E-03    0.15431E+04
    0.29447E-03    0.15740E+04
    0.30042E-03    0.16055E+04
    0.30649E-03    0.16376E+04
    0.31268E-03    0.16703E+04
    0.31899E-03    0.17038E+04
    0.32544E-03    0.17378E+04
    0.33201E-03    0.17726E+04
    0.33872E-03    0.18081E+04
    0.34556E-03    0.18443E+04
    0.35254E-03    0.18812E+04
    0.35966E-03    0.19189E+04
    0.36693E-03    0.19573E+04
    0.37434E-03    0.19965E+04
    0.38190E-03    0.20365E+04
    0.38962E-03    0.20773E+04
    0.39749E-03    0.21189E+04
    0.40552E-03    0.21613E+04
    0.41371E-03    0.22046E+04
    0.42207E-03    0.22488E+04
    0.43060E-03    0.22939E+04
    0.43929E-03    0.23399E+04
    0.44817E-03    0.23868E+04
    0.45722E-03    0.24346E+04
    0.46646E-03    0.24834E+04
    0.47588E-03    0.25332E+04
    0.48550E-03    0.25840E+04
    0.49530E-03    0.26358E+04
