"x","y","m","ub","lb","ubb","lbb"
-3,-1.38528876057866,-1.38526199445739,-1.38506585123121,-1.38544764425085,-1.3850178888523,-1.38553504978158
-2.96778429670202,-1.30965501751409,-1.30971058524256,-1.30953300153097,-1.30988821168293,-1.30950498608325,-1.30994578081249
-2.9359165640364,-1.23478879235717,-1.23477323543143,-1.23457423427033,-1.23495538824646,-1.23453762360322,-1.2350432986123
-2.90378541465359,-1.15980604790813,-1.15975694615545,-1.15959429844931,-1.15992859476914,-1.15955648721998,-1.15999912541761
-2.87192398733128,-1.08553285658671,-1.08559347376489,-1.08541859826086,-1.08577782579073,-1.08535836769752,-1.08582611896319
-2.83983170704149,-1.01124651791178,-1.01123123966137,-1.01106845124019,-1.0113959010956,-1.01102291735281,-1.01142346421883
-2.80771138743188,-0.937281859409492,-0.937248237629691,-0.937062222620741,-0.937432119887431,-0.937022776155966,-0.937478635320172
-2.77572598570574,-0.863914605178716,-0.863947677545789,-0.86375817054794,-0.864127400288234,-0.863728008479827,-0.86418437340154
-2.74376346679408,-0.791008927002973,-0.791014447728694,-0.790841520429994,-0.791183726958886,-0.790800052475903,-0.791242099536004
-2.71152719940022,-0.718157316821659,-0.718112608671315,-0.717943410283355,-0.718278626565993,-0.717895943831926,-0.718344109948747
-2.67964596718233,-0.646337337905077,-0.646368896761036,-0.646197258745463,-0.646542710688385,-0.646157575552293,-0.646585879007938
-2.64762450499948,-0.574841970732231,-0.5748549932527,-0.574676863216903,-0.575022921862213,-0.574635760390384,-0.575051826893428
-2.61546738450575,-0.503719996952267,-0.50369283507033,-0.503508031211114,-0.503865899579188,-0.503464603288676,-0.503914995882056
-2.58352592089978,-0.433534862238081,-0.433552010264822,-0.433353227127652,-0.433746468507862,-0.433318629930872,-0.433787560432651
-2.55144826079842,-0.363797272655276,-0.363797169829536,-0.363592436297813,-0.363984813011224,-0.363553205217849,-0.364044120252169
-2.51941821317083,-0.294825548546726,-0.294838766370354,-0.294657138556086,-0.295017545493856,-0.294619237490996,-0.295073315816182
-2.48731560378284,-0.226477732545995,-0.226473015439941,-0.226302963167214,-0.226623847494037,-0.226260558357509,-0.226670229097441
-2.45531197769732,-0.159056167891862,-0.159051744336478,-0.158886747259017,-0.159209816741328,-0.158838145998146,-0.159264567093021
-2.423313194799,-0.0924590484550007,-0.0924575333676794,-0.0922920428247083,-0.0926302526876099,-0.0922521917669441,-0.0926746547433115
-2.39126008093121,-0.0266419488593999,-0.026657047848496,-0.0264743577415916,-0.0268277821977685,-0.0264297795102004,-0.0268603673305974
-2.35922052265514,0.038239182543448,0.0382358461446501,0.0384254330580234,0.0380392371400251,0.0384803761561432,0.0380064366271136
-2.3271635458286,0.102184191891113,0.102189502320971,0.102360315292349,0.102015685417525,0.102395003868208,0.101972456408962
-2.2950777087766,0.165153057196876,0.165153303903539,0.16531961565437,0.16496052116503,0.165360533711896,0.164915248319619
-2.26304604621685,0.226953819549557,0.226930313616038,0.227096235786119,0.226777066794369,0.227127834341218,0.226713951568821
-2.23099212905623,0.287625206550492,0.287624731603469,0.28779628979545,0.28745487491018,0.287843576445136,0.28741902302467
-2.19893947015214,0.347047968083921,0.34706843685653,0.347242633845863,0.346903961548289,0.347286162268536,0.346841395163872
-2.16691666582166,0.405078593533332,0.405036529988795,0.405242293933749,0.404860261005056,0.405274645816534,0.40482299085862
-2.13489602535887,0.461649343876097,0.46169920094532,0.461866313554145,0.461517929036852,0.461905886368157,0.46147977467262
-2.10286795661791,0.516660830244758,0.516622778260104,0.516795149602973,0.516455250961526,0.516839961962685,0.516405696480742
-2.07078549626261,0.570063878576728,0.5700793760088,0.570232595784282,0.569915907058662,0.570300276368908,0.569877403812879
-2.03876880295534,0.621546193445315,0.621554729517056,0.621702972994835,0.621401638290542,0.621727950063544,0.621329620916327
-2.00674016856326,0.671078984333109,0.671063760069912,0.671232042733455,0.670897328936726,0.671272112899843,0.670828613467013
-1.97469413473523,0.718598797166507,0.71862520095749,0.718780005817607,0.718444967115593,0.71881800790755,0.718391073792095
