"x","y","m","ub","lb","ubb","lbb"
-3,-1.77903946185202,-1.77902130667938,-1.77881740021565,-1.7792225747468,-1.77876570750636,-1.77928469567991
-2.96778429670202,-1.70045161329542,-1.70047790836087,-1.70028772008525,-1.70066523643646,-1.70022986464796,-1.70070652374645
-2.9359165640364,-1.62261301243311,-1.62262629475217,-1.62245328088395,-1.62279930458505,-1.62241338279157,-1.62283991638829
-2.90378541465359,-1.54462169737913,-1.54457964002043,-1.54442735426093,-1.54475135571229,-1.54438257016491,-1.54478464031271
-2.87192398733128,-1.46729820989559,-1.46734656372134,-1.46715996504972,-1.46754059518996,-1.46711665353835,-1.46759618244097
-2.83983170704149,-1.3899166955264,-1.38988582526247,-1.38971976975423,-1.39007118979814,-1.38965552769678,-1.39013809019948
-2.80771138743188,-1.3128045232646,-1.31281082314694,-1.31261923283729,-1.3129995255127,-1.31256435654873,-1.31304808737246
-2.77572598570574,-1.23622531112683,-1.23621916986562,-1.23602510794094,-1.23641037324544,-1.23599108257208,-1.23644465426455
-2.74376346679408,-1.16003693737489,-1.16005257332082,-1.15988163229434,-1.16022346264131,-1.15983699986532,-1.1602848304998
-2.71152719940022,-1.08382573481402,-1.08380229017656,-1.08363362110985,-1.08398127776657,-1.08360104250193,-1.08403433930095
-2.67964596718233,-1.00855777202864,-1.00857704537919,-1.00841447979694,-1.00873097654482,-1.00836298381744,-1.00878078467323
-2.64762450499948,-0.933518169696385,-0.933516404467576,-0.933344134586457,-0.933673755084178,-0.933292548906028,-0.933707629051128
-2.61546738450575,-0.858753272550347,-0.858750006320692,-0.858579672240244,-0.858920402876698,-0.858508040072389,-0.858980738089841
-2.58352592089978,-0.784818084724877,-0.784816916048712,-0.784628358883341,-0.78500294049109,-0.784565682842356,-0.785033368556389
-2.55144826079842,-0.71122571050105,-0.711230567738718,-0.711069802744875,-0.711397825899873,-0.711030896284342,-0.711456562587737
-2.51941821317083,-0.638286734379711,-0.638285433429925,-0.638121547561182,-0.638439604095403,-0.638081644401801,-0.638493024630348
-2.48731560378284,-0.565865632055573,-0.565870842169572,-0.565704713087474,-0.566035199434392,-0.565659318589349,-0.566087683362249
