"x","y","m","ub","lb","ubb","lbb"
-3,-1.20833164676959,-1.20831617802588,-1.20813080636749,-1.20851390870614,-1.20808227463089,-1.20856923818142
-2.96778429670202,-1.13419076785257,-1.13422488044149,-1.13403826872863,-1.13440827387851,-1.13400397518142,-1.13445123596998
-2.9359165640364,-1.06070299523594,-1.06070085102717,-1.0605047395699,-1.0608778780093,-1.06046677203803,-1.06092590335389
-2.90378541465359,-0.986971986256712,-0.986937375862973,-0.986763135460904,-0.987097932263192,-0.986706472653835,-0.987137721080511
-2.87192398733128,-0.913823142048102,-0.913874200141681,-0.913690992344136,-0.914039500763296,-0.913653291512578,-0.914085517819332
-2.83983170704149,-0.840537533651749,-0.840499242801888,-0.8403314276149,-0.840689978068066,-0.840299651659716,-0.840755226928506
-2.80771138743188,-0.767444033911115,-0.767453211776429,-0.767284151339775,-0.767616522358931,-0.767244759361335,-0.767669988174113
-2.77572598570574,-0.694825510713902,-0.694810712964034,-0.694633042017208,-0.694982074287465,-0.694569882616877,-0.695042852833207
-2.74376346679408,-0.622548512345848,-0.622576440073932,-0.622394978813548,-0.622768172966461,-0.622344518478249,-0.622808798301171
-2.71152719940022,-0.550201281116329,-0.550178578813393,-0.550013558063758,-0.550347292846451,-0.549981676457557,-0.550419531629486
-2.67964596718233,-0.478768292528442,-0.478785952897387,-0.478630851365819,-0.478943173664,-0.478568418904168,-0.478984941650559
-2.64762450499948,-0.407548331460649,-0.407554296465213,-0.4073770433838,-0.407719834702693,-0.407318679198043,-0.407768668165558
-2.61546738450575,-0.336588688754679,-0.336588575196761,-0.336408200704764,-0.336755054538482,-0.336348360410712,-0.336812514795499
-2.58352592089978,-0.266462710482087,-0.266454111358814,-0.266269098916382,-0.266649983749586,-0.266228594486564,-0.266709750048273
-2.55144826079842,-0.19668726190854,-0.19670195851355,-0.196527851843134,-0.196892511503522,-0.196492354310139,-0.196951409439927
-2.51941821317083,-0.127584189995495,-0.127579449777753,-0.127419170773313,-0.127750498270748,-0.127347290028217,-0.12780888279042
-2.48731560378284,-0.0590254086948983,-0.0590178497041334,-0.0588626685253055,-0.0591844957547345,-0.0588208307672844,-0.0592242159831515
-2.45531197769732,0.00867758666235141,0.00867500191416881,0.00883798830754046,0.00852290562122504,0.00888834951242767,0.0084783494369578
-2.423313194799,0.0756155551239006,0.0756174010540838,0.0758017353375025,0.0754528851718361,0.0758335824841645,0.0753878510597401
-2.39126008093121,0.141810036353354,0.141812053543733,0.141993828490883,0.141625694702167,0.142081970261411,0.141588365932738
-2.35922052265514,0.207101153221702,0.207117311654335,0.207285674126358,0.206943025878874,0.207324988586447,0.206918442835694
-2.3271635458286,0.27146942276446,0.27144941184333,0.27163329840124,0.271275002432081,0.2716825088346,0.271209307931834
-2.2950777087766,0.334855352345527,0.334867261132596,0.335028573378057,0.334688094092838,0.335079023767793,0.334635604382318
-2.26304604621685,0.397055372457596,0.397045814927821,0.397208473487081,0.396862400807874,0.397261757152042,0.396800826239229
-2.23099212905623,0.458100018273934,0.458096373664251,0.458261032030569,0.457934071930489,0.458333152157552,0.45789471855589
-2.19893947015214,0.517857878681342,0.517874352682419,0.518051301702703,0.517693690831861,0.518087617701549,0.517649857489928
-2.16691666582166,0.576184461233548,0.57616043934805,0.576328912468738,0.575977741517929,0.576393380189803,0.575897353500267
-2.13489602535887,0.633000731404239,0.633011655046806,0.633178432270904,0.632826136604619,0.633219643259121,0.632752146828882
-2.10286795661791,0.688198980300808,0.688185024214722,0.688342851791744,0.687996146120344,0.68838863127674,0.687952266231802
-2.07078549626261,0.74170242480926,0.741712391867539,0.74188415704272,0.741548679404048,0.741914724030115,0.741498882567806
-2.03876880295534,0.793183880271759,0.793188333299739,0.79335133568447,0.793026241954872,0.793381423294973,0.792994295751136
-2.00674016856326,0.842591044605178,0.842584812448564,0.842750985237516,0.842427362615776,0.842812975888647,0.842394336270302
-1.97469413473523,0.889736859807791,0.889764560397208,0.889925557776232,0.889596587123928,0.889980791959818,0.889541702904402
-1.94263823701496,0.934426603910236,0.934382846495343,0.934553387066506,0.934210518631595,0.934579676187885,0.934155424686857
-1.91058948901646,0.976413798208482,0.976460281345432,0.976610942748105,0.976296575326642,0.976660375683556,0.976269304466695
-1.87857148163204,1.01546446133696,1.01542633139539,1.01560194231608,1.01526240812042,1.01563348712872,1.01523470625157
-1.84652050997808,1.05146552707851,1.05148532699348,1.05165180994654,1.05132605592653,1.05168187171399,1.05129512094961
-1.81448617578146,1.08416070516684,1.08417072839596,1.08433731553064,1.0840094259383,1.08438286056558,1.08396901953308
-1.78243710033057,1.11345196442357,1.11340188433292,1.11358726986857,1.11322203177513,1.11362582588119,1.11318542997184
