"x","y","m","ub","lb","ubb","lbb"
-3,-1.21926547259501,-1.2192368962904,-1.21904443382343,-1.2194397143542,-1.2190089595131,-1.21948942110282
-2.96778429670202,-1.146860115248,-1.14689739402129,-1.14672034460664,-1.14707227929019,-1.14667098677005,-1.14711111243571
-2.9359165640364,-1.07509731848208,-1.07510288023661,-1.07492134912966,-1.07527724827461,-1.07487300661017,-1.07531462039368
-2.90378541465359,-1.00308328662494,-1.00304107955851,-1.00285605305492,-1.00319845538277,-1.0028189433954,-1.00325096178496
-2.87192398733128,-0.931641735113502,-0.931686400390028,-0.93151876578315,-0.93185182130946,-0.93143609308678,-0.931888673516943
-2.83983170704149,-0.860055188050171,-0.860046687920671,-0.859871537229609,-0.860238006867347,-0.859817925538248,-0.860292298313253
-2.80771138743188,-0.788656842310559,-0.7886448954174,-0.788473807510925,-0.788820532435689,-0.788440090130923,-0.788877850828464
-2.77572598570574,-0.717731545758045,-0.717738495324546,-0.717569225643715,-0.717916689498781,-0.717505948073829,-0.717956322984594
-2.74376346679408,-0.647141245889491,-0.647169722520677,-0.647014089078802,-0.647339124621844,-0.646966022423816,-0.647399411821445
-2.71152719940022,-0.576482974521006,-0.576450250633977,-0.57630064425473,-0.576621616195071,-0.576268103173178,-0.57667011789475
-2.67964596718233,-0.506735551742302,-0.50676214867752,-0.506599202631195,-0.506916095278004,-0.506550442637381,-0.506959604675737
-2.64762450499948,-0.437202485670957,-0.437213414464828,-0.437055949946896,-0.437377532861513,-0.437011673605186,-0.437416847556071
-2.61546738450575,-0.367925756168033,-0.367911395128083,-0.367730179396957,-0.368073677629363,-0.367693774187848,-0.368126408401876
-2.58352592089978,-0.29947669472675,-0.299476603619825,-0.299306238433993,-0.299654745155231,-0.299266766683688,-0.299700181130927
-2.55144826079842,-0.231368369569066,-0.231377147002283,-0.231191426106613,-0.231564309392033,-0.231167372083486,-0.231618146225977
-2.51941821317083,-0.16391973216058,-0.163916591694931,-0.163739506857991,-0.164087465633445,-0.163693510065915,-0.164125591157441
-2.48731560378284,-0.0969891752066541,-0.0969860654225296,-0.0968308060304022,-0.0971484334367649,-0.0968024454238297,-0.0971987440635387
-2.45531197769732,-0.0308850947349397,-0.0308885657417475,-0.0307110719179116,-0.0310539145471707,-0.0306697487425005,-0.0311274652606464
-2.423313194799,0.0344913682497092,0.0344990237447487,0.0346708641968041,0.0343234584941063,0.0347082976058419,0.0342805073941372
-2.39126008093121,0.099175587264307,0.0991615272870017,0.0993316553203181,0.0989740381629673,0.0993843691313567,0.0989271068797493
-2.35922052265514,0.163019774171807,0.163035250830698,0.163207772527863,0.162852386568077,0.163273170925386,0.162800904280631
-2.3271635458286,0.226008659751826,0.226003107000766,0.226172278548938,0.225837974957862,0.226196519960008,0.225801753730573
-2.2950777087766,0.288093832249584,0.288096993296819,0.288262905152961,0.287940723178084,0.288343344193403,0.287882243996526
-2.26304604621685,0.349081868612907,0.349082297809441,0.349238394160444,0.348923196576769,0.349292740102931,0.348862556351063
-2.23099212905623,0.409000855931567,0.408995481738381,0.409159115140396,0.408825176436801,0.409202936263215,0.40877270335301
-2.19893947015214,0.467725071801269,0.467724264929348,0.467912768614136,0.467537076387542,0.467958327841636,0.467493804402174
-2.16691666582166,0.525131689160228,0.525130433164999,0.525291758576043,0.524954537480351,0.525350762708048,0.524909562471591
-2.13489602535887,0.581148356842138,0.581143230429951,0.58130756669852,0.580987169895509,0.581357886112982,0.580918601506791
-2.10286795661791,0.635694895243099,0.635682387269773,0.635863247731992,0.635489158220068,0.635904680941846,0.635453880374901
-2.07078549626261,0.688715764994912,0.688756873843966,0.688920556553442,0.688600761396667,0.688947460192175,0.688569363038532
-2.03876880295534,0.740087029817426,0.740051545275154,0.740210412869898,0.739881413633652,0.740257520474179,0.739853695297334
-2.00674016856326,0.789421778872585,0.789423015130718,0.789585303519433,0.789262785075934,0.789640510322166,0.789204146388774
-1.97469413473523,0.836736403816243,0.836761419204967,0.836936313423332,0.836582818398327,0.836987934929743,0.836487476325739
-1.94263823701496,0.881687186977632,0.881622336547398,0.881795115241633,0.881425535031272,0.881873067131404,0.881362346478954
-1.91058948901646,0.924276375584143,0.924339058031803,0.924499790738673,0.92415664797241,0.924532078550905,0.924107941185303
-1.87857148163204,0.964259545282189,0.964216228946204,0.964380507560446,0.964053063076486,0.964419056187877,0.964025173069131
-1.84652050997808,1.00167467925047,1.00167867720412,1.00186047289688,1.0015272102262,1.0019120978916,1.0014923770214
-1.81448617578146,1.03598036974181,1.03599811217346,1.03615324030276,1.03585253787405,1.03621550992154,1.03580925103002
-1.78243710033057,1.06717052204738,1.06709215817061,1.06727639948658,1.06692765025166,1.06734277227918,1.06686777814604
-1.75038589765542,1.09507511179482,1.09518157103282,1.0953483310966,1.09500775233694,1.09539811232493,1.09495008192664
-1.71835314213249,1.11985516665583,1.11974533201106,1.11991740527752,1.11956801786527,1.11996158025926,1.1195433139521
-1.68630147043969,1.14158536871107,1.1416568396933,1.14184449202236,1.14147779015865,1.14191114594213,1.14143596101362
-1.65427348722582,1.16038667224556,1.16034558236605,1.16051666416683,1.16017371419613,1.16057991032034,1.16012489428494
-1.62222036371202,1.17694692447358,1.17697059926393,1.17713562777634,1.17679359035857,1.17721219614644,1.17675996405639
-1.59018518310702,1.19194643013787,1.19193750582914,1.19211803388569,1.19176306211825,1.19218777127801,1.19172313277649
-1.55814782422671,1.20587199678646,1.20582482747097,1.20600135658531,1.20565928077953,1.20606871098074,1.20563771417503
-1.52610447441903,1.22045565972765,1.22054821120475,1.2207664421111,1.22034847664581,1.22081949233192,1.22028588546386
-1.49406357543345,1.23683802604903,1.23674360534313,1.23697137079935,1.23654977942956,1.23702531133529,1.23648836695274
-1.46201728855498,1.25559785397621,1.25568194718067,1.25590618289361,1.2554518701593,1.25598048520064,1.25539788787417
-1.42998273435848,1.27650418472457,1.27640320329073,1.27665450686498,1.27614543410944,1.27670626538761,1.27609090373934
-1.39794000867204,1.29874078936107,1.29889663782713,1.29915323431941,1.29864269805311,1.29920370668535,1.29858607741629
-1.38643300122872,1.30733449861023,1.30732645406366,1.30757833201681,1.30709283204949,1.30767807655608,1.3070367237275
-1.37522302862101,1.31533337303198,1.31524222858203,1.31551075106027,1.31499812619843,1.31569801907269,1.3149080028343
-1.36430518910808,1.32269320523204,1.32244428836894,1.32289077232886,1.32199133408933,1.32298461657222,1.32178009937073
-1.35364529397924,1.32121601911111,1.32880685574203,1.32960049636594,1.32801339205432,1.32984120104461,1.32781564596829
-1.34324079312252,1.32639989664233,1.33428504127661,1.33553009016308,1.33308968818532,1.33596202736538,1.33273399981591
-1.33307973464051,1.33121512060019,1.33912864363969,1.34089360786996,1.3374493278612,1.34142391211653,1.33681679751616
-1.32315098647328,1.33541132867115,1.34319200398375,1.34562828279583,1.34109435135858,1.34621383886602,1.33991988977333
-1.31344416308943,1.33892420284776,1.34637858272568,1.3492791909513,1.34380525571854,1.34999547545991,1.34205378014025
-1.30395830475792,1.34173733887498,1.34876540411767,1.3520680184685,1.34571636983716,1.35293102390787,1.34390711803893
-1.29466665587824,1.3442097358798,1.35046606296939,1.35394827444686,1.34709552056851,1.35526820008058,1.34561720106114
-1.28556964314621,1.34690413448807,1.35155108705673,1.35537055816262,1.3478892987265,1.35701458775223,1.34682049127137
-1.27665927933422,1.34989198127379,1.35211884347914,1.35624231733446,1.34837888332165,1.35807131128142,1.34756008705929
-1.26792805900013,1.35276479872511,1.35224921271929,1.35641193355518,1.34837212626038,1.35816135928258,1.3476385429516
