"x"
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
10000
14786.4507067277
19859.8541899089
25226.4813313167
30892.2932930538
36863.7817516093
43147.1360688048
49748.5199602528
56674.0721981216
63929.9072790388
71521.8000367205
74669.6779700481
77879.084394476
81149.7719065285
84481.7814420282
87874.6025455796
91327.6571286883
94841.0663994808
98414.6130067044
102048.084808906
105741.590669872
109494.617816008
113306.585985078
117177.678717661
121107.706774342
125096.484953395
129144.181486576
133249.86539251
137413.766674032
141635.714790373
145915.542534697
150253.085915079
154648.566462372
159101.008070374
163610.69167034
168177.465053707
172801.178715907
177482.095130428
182219.665923589
187013.276593591
191863.254996831
196769.463907952
201731.768335693
206750.476666972
211824.523835717
216954.274419337
222139.60172339
227380.380981865
232676.489303434
238028.278203989
243434.63198253
248895.957001222
254412.137370031
259983.058835182
265609.107133821
271289.677891874
277024.102251948
282812.826332452
288655.743455093
294552.748346129
300504.266111382
306509.670243009
312568.270312833
318680.550533324
324846.412166579
331065.757692535
337339.050035123
343665.025944188
350044.200308717
356476.480212223
362961.773826932
369499.990390367
376091.629341915
382735.374594418
389431.776757815
396180.749109912
402982.205887119
409836.676103173
416743.466927274
423701.823100377
430712.329925599
437774.906150806
444889.471373887
452056.589208874
459275.542586634
466545.552497664
473867.238049817
481240.522854181
488665.331280357
496142.260691245
503669.844634537
511248.729790988
518878.843428788
526560.11350898
534292.468673323
542076.539286072
549910.805806185
557795.947367571
565731.895218948
573718.581233516
581756.66276697
589845.352786043
597983.803594558
606172.72615992
614412.055325668
622701.726500876
631042.428883844
639433.350461304
647873.618973575
656363.976667337
664904.361647504
673494.712533367
682135.749825508
690825.804016632
699565.643035338
708355.207481047
717194.438429931
726083.27742787
735022.475789459
744010.311311875
753047.582324006
762134.232182692
771270.204681459
780456.276471734
789691.564383465
798975.126094079
808307.789914249
817689.50173009
827120.20782907
836600.71489236
846129.204503046
855706.529661867
865332.638207615
875007.478354093
884730.998685147
894504.035533965
904324.718233788
914193.929088478
924111.618113962
934077.73567278
944093.142540233
954156.884212134
964267.948013876
974427.245222683
984634.727869042
994890.348304681
1005194.9963384
1015547.69230901
1025947.3987082
1036395.05548086
1046890.61652659
1057359.74292387
1071205.49254112
1088597.78742725
1109715.53680427
1134743.82712523
1163876.27531091
1197313.11494812
1235264.62842577
1277948.51260076
1325590.83097026
1378501.90189892
1295726.4137055
1209647.31939129
1120131.95239037
1027043.85365916
930239.521282335
829571.606926969
724886.075858682
616021.171793484
502811.047934194
385081.975106858
400452.374840665
416436.397805026
433058.374586412
450343.782233238
468319.392554192
487012.367602457
506451.370609999
526666.480257882
547688.289056748
569549.244871781
592282.583495298
615923.283499137
640507.744667285
666073.312126198
692659.526185626
720306.845574875
749057.501216076
778955.751745634
810047.708381834
842380.629405801
876004.043640308
910969.571141878
947330.865038345
985143.331564114
1024465.08293385
1065356.4093042
1107880.12845221
1152101.0864325
1198086.73124971
1245907.96981965
1295638.5282146
1347353.69301871
1401133.06102319
1457059.25217516
1515217.24378779
1575696.63663291
1638590.11209565
1703994.31639369
1772009.09890498
1842738.69058521
1916291.30591366
1992779.65203937
2072320.88139064
2155037.0390821
2241054.73109133
2330505.97273109
2423527.7603766
2520262.12270928
2620857.55792794
2725468.18148041
2834254.4587164
2947383.31270416
3065027.29487539
3187367.31619467
3314590.83362486
3446892.27737554
3584473.88359874
3727547.34204794
3876332.10695643
4031055.62764894
4191954.38003491
4359275.65283177
4533275.61844538
4714220.70113081
4902387.5016436
5098065.13872183
5301553.95018852
5513164.19610097
5733220.74513416
5962060.84374793
6200035.60792712
6447508.72083245
6704859.42742192
6972482.57638381
7250787.63816623
7540201.89621541
7841167.58014016
8154146.40788038
8479617.7284558
8818079.64699781
9170051.13447792
9536071.41484573
9916701.9842669
10312524.1771894
10724146.2401814
11152198.1369047
11597334.9295583
12060240.8026128
12541622.5115937
13042218.8296569
13562795.6436484
14104151.8271195
14667116.6725898
15252552.0388755
15861355.3352231
16494457.7841774
17152831.0001442
17837482.0309887
18549460.9384695
19289858.8562936
20059810.4099869
20860494.0440647
21693136.4954203
22559012.7370104
23459450.1284826
24395829.6359986
25369584.6197532
26382206.1248949
27435246.6741324
28530319.2035735
29669100.6208898
30853336.1926191
32084840.1889964
33365499.8495669
34697277.0954816
36082212.40288
37522425.2686214
39020126.1835357
40577606.9116772
42197254.2321476
43881548.6160384
45633070.3763875
47454505.3954896
49348643.8619952
51318384.8189147
53366746.8171466
55496869.0433195
57712015.2541742
60015578.375405
62411086.9319656
62411086.9319656
62411086.9319656
62411086.9319656
62411086.9319656
62411086.9319656
