    0.10000E-03    0.40483E+04
    0.10202E-03    0.41183E+04
    0.10408E-03    0.41896E+04
    0.10618E-03    0.42621E+04
    0.10833E-03    0.43358E+04
    0.11052E-03    0.44108E+04
    0.11275E-03    0.44871E+04
    0.11503E-03    0.45647E+04
    0.11735E-03    0.46437E+04
    0.11972E-03    0.47240E+04
    0.12214E-03    0.48057E+04
    0.12461E-03    0.48888E+04
    0.12712E-03    0.49734E+04
    0.12969E-03    0.50594E+04
    0.13231E-03    0.51469E+04
    0.13499E-03    0.52359E+04
    0.13771E-03    0.53264E+04
    0.14049E-03    0.54185E+04
    0.14333E-03    0.55122E+04
    0.14623E-03    0.56075E+04
    0.14918E-03    0.57044E+04
    0.15220E-03    0.58031E+04
    0.15527E-03    0.59034E+04
    0.15841E-03    0.60054E+04
    0.16161E-03    0.61092E+04
    0.16487E-03    0.62148E+04
    0.16820E-03    0.63223E+04
    0.17160E-03    0.64315E+04
    0.17507E-03    0.65427E+04
    0.17860E-03    0.66557E+04
    0.18221E-03    0.67707E+04
    0.18589E-03    0.68877E+04
    0.18965E-03    0.70067E+04
    0.19348E-03    0.71278E+04
    0.19739E-03    0.72509E+04
    0.20138E-03    0.73761E+04
    0.20544E-03    0.75035E+04
    0.20959E-03    0.76331E+04
    0.21383E-03    0.77649E+04
    0.21815E-03    0.78990E+04
    0.22255E-03    0.80354E+04
    0.22705E-03    0.81741E+04
    0.23164E-03    0.83152E+04
    0.23632E-03    0.84587E+04
    0.24109E-03    0.86047E+04
    0.24596E-03    0.87532E+04
    0.25093E-03    0.89042E+04
    0.25600E-03    0.90578E+04
    0.26117E-03    0.92140E+04
    0.26645E-03    0.93729E+04
    0.27183E-03    0.95345E+04
    0.27732E-03    0.96989E+04
    0.28292E-03    0.98661E+04
    0.28864E-03    0.10036E+05
    0.29447E-03    0.10209E+05
    0.30042E-03    0.10385E+05
    0.30649E-03    0.10564E+05
    0.31268E-03    0.10746E+05
    0.31899E-03    0.10931E+05
    0.32544E-03    0.11119E+05
    0.33201E-03    0.11310E+05
    0.33872E-03    0.11505E+05
    0.34556E-03    0.11703E+05
    0.35254E-03    0.11904E+05
    0.35966E-03    0.12109E+05
    0.36693E-03    0.12317E+05
    0.37434E-03    0.12529E+05
    0.38190E-03    0.12744E+05
    0.38962E-03    0.12963E+05
    0.39749E-03    0.13185E+05
    0.40552E-03    0.13412E+05
    0.41371E-03    0.13642E+05
    0.42207E-03    0.13876E+05
    0.43060E-03    0.14114E+05
    0.43929E-03    0.14356E+05
    0.44817E-03    0.14602E+05
    0.45722E-03    0.14852E+05
    0.46646E-03    0.15106E+05
    0.47588E-03    0.15364E+05
    0.48550E-03    0.15627E+05
    0.49530E-03    0.15894E+05
    0.50531E-03    0.16166E+05
    0.51552E-03    0.16442E+05
    0.52593E-03    0.16723E+05
    0.53656E-03    0.17008E+05
    0.54739E-03    0.17298E+05
    0.55845E-03    0.17592E+05
    0.56973E-03    0.17892E+05
    0.58124E-03    0.18197E+05
    0.59299E-03    0.18506E+05
    0.60496E-03    0.18820E+05
    0.61719E-03    0.19140E+05
    0.62965E-03    0.19465E+05
    0.64237E-03    0.19795E+05
    0.65535E-03    0.20130E+05
    0.66859E-03    0.20471E+05
    0.68210E-03    0.20817E+05
    0.69588E-03    0.21169E+05
    0.70993E-03    0.21526E+05
    0.72427E-03    0.21890E+05
    0.73891E-03    0.22258E+05
    0.75383E-03    0.22633E+05
    0.76906E-03    0.23013E+05
    0.78460E-03    0.23400E+05
    0.80045E-03    0.23792E+05
    0.81662E-03    0.24191E+05
    0.83311E-03    0.24596E+05
    0.84994E-03    0.25007E+05
    0.86711E-03    0.25424E+05
    0.88463E-03    0.25848E+05
    0.90250E-03    0.26278E+05
    0.92073E-03    0.26714E+05
    0.93933E-03    0.27158E+05
    0.95831E-03    0.27607E+05
    0.97767E-03    0.28064E+05
    0.99742E-03    0.28527E+05
    0.10176E-02    0.28997E+05
    0.10381E-02    0.29474E+05
    0.10591E-02    0.29958E+05
    0.10805E-02    0.30448E+05
    0.11023E-02    0.30946E+05
