"seed","dgp_mse","deepgp_mse","hetgp_mse","dpc_mse","dgp_logs","deepgp_logs","hetgp_logs","dpc_logs","dgp_time","deepgp_time","hetgp_time","dpc_time"
1,0.00474702139582806,0.00514239215063818,0.00347690714395686,0.00352842916900925,-63.2859296080885,-16.0188200348482,-37.7460254545,-54.0802183919429,36.6789999999892,641.959000000003,0.0780000000086147,240.694999999992
2,0.00860118295561385,0.00556955280015651,0.0058438855612255,0.00552121086286317,-37.7025918807475,-11.0937499560929,36.8256778945116,4.84477925376869,34.4799999999959,657.221999999994,0.0760000000009313,242.417000000001
3,0.00398497886593893,0.004000897453501,0.00283949680454517,0.00247190986515094,-58.456248748914,-37.1584532761948,-43.3391554211444,-53.2144880023802,34.9980000000069,576.096999999994,0.0960000000050059,247.856
4,0.00150152839041915,0.00184465766174896,0.00150419504538748,0.00177546257070488,-72.7939881975625,-69.1409592945728,-77.6803121380203,-73.6020257481512,37.1300000000047,646.088000000003,0.0739999999932479,246.804000000004
5,0.0013214428978559,0.00195672136354154,0.0016272918800107,0.00208060748258708,-68.6303709199184,-67.9343922902368,-61.6450788042174,-47.2825496582423,36.1699999999983,635.691999999995,0.362000000008265,242.160999999993
6,0.00325650868868948,0.00273870921072231,0.00223601982566893,0.00194282161677637,-67.6380950702586,-49.886094238415,-56.7401973099609,-72.5717480753372,36.3559999999998,711.456999999995,0.0740000000077998,235.830000000002
7,0.00551630174536053,0.00481379723253305,0.00451628247094847,0.00463864428079576,-52.8538547413395,-27.977966642461,-28.0813653602995,-32.3131230828736,37.1600000000035,742.507999999987,0.0760000000009313,234.667000000001
8,0.0069988928233015,0.00731491478362479,0.00602024856678294,0.00575347819534842,-49.6516438069854,37.9847125669333,15.4472867473911,-25.8651534091008,34.599000000002,664.434000000008,0.0739999999932479,236.561000000002
9,0.00132484496619703,0.00190829339317316,0.0011557443794388,0.000887177268616249,-75.4546247803172,-66.2873972283752,-77.081914366736,-82.3258270765015,35.8549999999959,676.092000000004,0.069999999992433,244.403000000006
10,0.00352682266921901,0.00563673298007689,0.00384087879524005,0.00423275718947754,-63.7022364678783,-18.9688585644728,-40.3373952317022,-46.296001894323,36.0139999999956,723.805000000008,0.277000000001863,237.377999999997
