"seed","dgp_mse","dgp_r_mse","deepgp_mse","hetgp_mse","dgp_logs","dgp_r_logs","deepgp_logs","hetgp_logs","dgp_time","dgp_r_time","deepgp_time","hetgp_time"
3,0.00174236785236108,0.00119478717021653,0.00179963852425916,0.0020802415552746,-70.7799822186274,-79.1413367910595,-54.0308253232588,-65.171715063296,15.411,15.375,101.7,0.0449999999999875
4,0.00104642795613683,0.00108019089081107,0.000743007821921413,0.00129264976483801,-73.3438064883621,-78.8614657045528,-89.0345759109288,-75.585394877743,22.848,23.303,139.908,0.340000000000003
1,0.00100590623132911,0.000949123847470753,0.00164058067435931,0.000918186381818024,-71.0951309396951,-78.8378671851154,-60.6667883776201,-83.4385221340831,25.074,24.766,143.817,0.130000000000024
2,0.00180069708726989,0.0017512017236325,0.00194015638587742,0.00190808374915321,-68.9403744194531,-74.7554521532496,-57.6402936529606,-71.4266039211649,24.051,24.423,145.994,0.318000000000012
5,0.00141828469663706,0.00140096209389031,0.00190028139128602,0.00141903966773729,-69.3558763138537,-75.0827314310846,-51.2909865685704,-76.7317484905925,24.644,25.597,149.688,0.0949999999999989
6,0.000871429999982693,0.00107178230294628,0.00306163624618787,0.00102224338121624,-71.0065202070961,-76.7310396663208,-16.8059309737776,-81.4667985813054,24.447,25.868,153.464,0.0730000000000075
11,0.000940172361302305,0.000876261852647569,0.000722115700542221,0.0012160635491488,-75.41314819736,-82.2684330730178,-89.760774089171,-74.2465101518784,22.963,23.421,133.611,0.293999999999983
13,0.00209202606380866,0.00220901948209233,0.00210942599628798,0.00213117114965361,-67.9261024642783,-69.0485647112773,-46.4763477848186,-69.198456226437,23.596,23.32,141.83,0.0939999999999941
7,0.00217009467943913,0.00199477453568584,0.00206695505410376,0.00239390536445873,-67.4720181257799,-68.553649317268,-40.902001703853,-56.9312479170482,24.429,24.582,141.635,0.35499999999999
8,0.000915555129422747,0.000912642242891728,0.00145281088774243,0.000897831278877199,-69.4647484251118,-78.8593456772407,-70.4601252260145,-84.4639146433681,23.551,24.145,144.177,0.131
15,0.00108908585363305,0.00115591985797697,0.000956410721196822,0.00125802146516798,-67.8155823500263,-75.6186772219837,-83.1067107361825,-77.756887966948,23.646,24.48,147.246,0.254000000000019
10,0.00159923914119425,0.00172100144641736,0.00226161908701604,0.00162194739389176,-65.7105290348568,-67.1440138085846,-37.9844422176026,-72.9527057895734,24.334,24.647,149.512,0.27600000000001
9,0.00100179707644145,0.000977170086568466,0.00122142625529085,0.000852761051633724,-72.9274547300923,-79.2677957168089,-73.7806696026393,-85.3388387920127,23.517,23.907,151.392,0.325000000000017
14,0.00101049741963182,0.00088490167183023,0.00129837420244552,0.000850834166464776,-73.1841189452549,-81.0158880038973,-71.1934894137086,-86.1505159943897,25.027,25.197,155.353,0.0889999999999986
12,0.0010942909103723,0.0012785577554158,0.00100432799868025,0.00159289084844758,-70.4037055172635,-74.830037063862,-80.4466462482039,-72.5156915107548,24.517,24.844,156.02,0.324000000000012
16,0.000774226499286125,0.000644160186916121,0.000884255525211767,0.000994215779709815,-73.2530021555262,-81.1593543220578,-85.4731522790117,-81.7736432975276,14.165,14.747,99.451,0.0550000000000068
17,0.00153644719234582,0.00174611644986871,0.00140985014603022,0.00148179824408231,-62.9683950264265,-64.922965605518,-71.6430786572242,-75.6792863340697,25.248,25.305,150.865,0.0919999999999845
19,0.00166426567298578,0.00124304774987588,0.00254160739789021,0.000973681229606729,-67.4807113474571,-75.3422125187104,-39.0260592701235,-81.1344489430992,23.151,23.59,133.985,0.127999999999986
18,0.00145079030584739,0.001460676021659,0.00206890299508892,0.00130692408997969,-69.8483656950693,-75.3361962677954,-48.5965126732987,-79.8199061356339,24.418,24.431,148.118,0.102000000000004
20,0.00211637974404461,0.00205593539716722,0.00186800657804437,0.00218692071445231,-64.9822317888569,-66.7879195923354,-52.6641652282418,-56.0824447044265,24.2,24.705,155.394,0.129999999999995
4,0.00104642795613683,0.00125169662139704,0.00102353255301293,0.00129264976483801,-73.3438064883621,-78.5576115328404,-79.8421650120348,-75.585394877743,22.863,23.661,134.779,0.336999999999989
