"x"
-1.32274182187177
-1.24936475255071
-1.17672493625608
-1.10392617149809
-1.0317785472094
-0.959552832992944
-0.887578125581209
-0.816122483490619
-0.745040481409592
-0.673918942359836
-0.603732307472667
-0.53377076424223
-0.46407728210294
-0.395228844473446
-0.326715951961221
-0.258868154148046
-0.19154721096168
-0.125064838169962
-0.0593303033103494
0.00569097665545027
0.0698422837335463
0.133094296454187
0.19540656257309
0.256572191763594
0.316623509475066
0.375434286282476
0.432868558823013
0.48884764362599
0.543267861627752
0.596070358033548
0.646914355321708
0.695758935970099
0.742434366108306
0.786728403160469
0.828422683052749
0.867258945158258
0.90314034301702
0.935789466120687
0.965099557319985
0.990955293294622
1.01333157163715
1.03243709768404
1.04857250380495
1.06242864396301
1.07460620244094
1.08624999231802
1.09910655200592
1.11443613882058
1.13276975539878
1.15373627841287
1.17650227377228
1.18541131951131
1.19347599350158
1.20092821691051
1.20269405851374
1.21127780091338
1.21832989095475
1.22311518679365
1.22590777447415
1.22721698578277
1.22775141552865
1.22811991982384
1.2285090824687
1.22892927162915
1.22935888958846
1.22971620178057
1.22930980767296
1.22711775722936
1.22256667654534
1.21713572490316
1.21299084129706
1.21121214912859
1.21063489064413
1.2097138164982
1.20795068038341
1.20628574067946
1.20578857772087
1.20643376353521
1.20733538827481
1.20767779820451
1.20786191752956
1.20906712639839
1.21208925611247
1.21567955579442
1.21842316617739
1.21981135928762
1.22051802579694
1.22141110506788
1.22309970436885
1.22557596827854
1.22868376201339
1.23193427311077
1.23461090501108
1.23627501082533
1.23724433801423
1.23807560199314
1.23917293376435
1.24025855452429
1.24081197945455
1.24062574210994
1.24010126808758
1.2396957702713
1.23949032106761
1.23918048859396
1.23847210290732
1.23737136121761
1.23610533951865
1.23490123119247
1.23363884148358
1.23209596356984
1.23029000256752
1.22877449414242
1.22817482694601
1.22856484331278
1.22922819365298
1.22940283796753
1.22902112917763
1.2286823702657
1.22895486048734
1.2297621124801
1.23076881854834
1.23170384923081
1.23239364442098
1.23270492314004
1.23269808904014
1.23288605484683
1.23385439800329
1.23566699376285
1.2377534318694
1.23954971126044
1.24085586748773
1.2417240758608
1.24223547819967
1.24260884372217
1.24309900060067
1.24385541057896
1.24458776059338
1.24492216317883
1.24474834539532
1.24438552391474
1.24421742824456
1.24433776832325
1.24449882710156
1.244322696384
1.24389288534666
1.24360234623261
1.24377832597699
1.24422069673376
1.24460122760032
1.24469613147278
1.24455908500727
1.24428022422443
1.24402182379313
1.24405868417724
1.24467644014451
1.24577731051497
1.246870827246
1.24745114484012
1.24753981765448
1.24741246890976
1.24734711717864
1.24749510298324
1.2479618466357
1.24876280009948
1.2496618826403
1.25033439244411
1.25068341260379
1.25098461802953
1.25152589187567
1.25231525786512
1.25314343562761
1.25382950598456
1.25438145790061
1.25488657484928
1.25539475193829
1.25586144111317
1.25621314200475
1.25640664323484
1.25644833896219
1.25638379510355
1.25633193538385
1.25646259293622
1.25693961357037
1.25767989103444
1.25843813031892
1.25902066493846
1.25956253342315
1.26027418572873
1.26122041175939
1.26226837348214
1.26325446783548
1.26400125003114
1.26443566463261
1.26458830091321
1.26455712948812
1.26449600965963
1.26453619212209
1.264723718964
1.26510920122642
1.26570810556496
1.26636421731167
1.2690795895283
1.27134182960953
1.27302563620989
1.27638961144321
1.27636565551408
1.28112346906581
1.2842584937707
1.2852367150597
1.28931704985179
1.29183879305542
1.29352561760464
1.29899362100876
1.30304815207032
1.30641635599969
1.31357693835374
1.3150427500208
1.31967937857219
1.32128961991369
1.32847585654435
1.32884704768691
1.33602576404506
1.33939036275056
1.34252260458745
1.34697411421785
1.34995326486567
1.35828522535277
1.36056922798388
1.36501496658424
1.37032679303184
1.3728269696568
1.3776126974731
1.38279826427229
1.38913046934233
1.39166501796706
1.39785147021534
1.40168182705156
1.40704465034321
1.41463118592425
1.41712209829139
1.42215444680551
1.42819497253273
1.43242795651161
1.43702721961241
1.44337913135236
1.4478286475812
1.45394425117756
1.45938899723094
1.46346723693494
1.46930909613939
1.4743042239489
1.47972062546201
1.48246452940645
1.48867488097427
1.49389800531741
1.49657121235613
1.50261658745541
1.50775597201226
1.51326919885447
1.51784450586494
1.52300418875816
1.52685000239965
1.53145382883723
1.53623994517379
1.54036495484569
1.54520882877578
1.54880841444257
1.55284312656906
1.55544876439973
1.56040268928547
1.56579350746587
1.56803244006984
1.571793233968
1.57524506497701
1.57812856120864
1.58202373618782
1.5853248462532
1.587842103937
1.59044082002766
1.59352867168283
1.59534853485847
1.5984283962959
1.59973612866175
1.602079268708
1.60400543571992
1.60601596431917
1.60762994322116
1.60975581439704
1.60980506081351
1.61177401761802
1.61285404211406
1.61442288805236
1.61491693275601
1.61580836708536
1.61678127664169
1.6166569860005
1.617010423714
1.6169702096182
1.61739919018217
1.61675622181297
1.6171260489706
1.61606845312954
1.61646755070897
1.61560474464687
1.61502376623211
1.61442834039164
1.61246037056273
1.61208077540699
1.61083449882438
1.6099880106496
1.60850845063483
1.60725000974214
1.60554277087198
1.60398590303576
1.60245244250078
1.60048670314134
1.59855028106862
1.59693652101895
1.59493706208309
1.59229763900325
1.59084704257477
1.58842266758654
1.58598684797113
1.58376436614655
1.58122107296958
1.5787589075469
1.57625327194588
1.57325986895191
1.57063025124427
1.5678882606207
1.56474996206639
1.5619241258408
1.55876743471548
1.55577669832329
1.55261430215077
1.54947033152857
1.54628500843905
1.54291167861731
1.53934830827623
1.53592555434751
1.532323036277
1.52852046209609
1.52507480425154
1.52112611701737
1.51738332546422
1.51320054999566
1.50946959599703
1.50551458560185
1.50124445910275
1.49730061102641
1.49303063114556
