    0.10000E-03    0.17032E+04
    0.10202E-03    0.17365E+04
    0.10408E-03    0.17704E+04
    0.10618E-03    0.18049E+04
    0.10833E-03    0.18402E+04
    0.11052E-03    0.18761E+04
    0.11275E-03    0.19126E+04
    0.11503E-03    0.19499E+04
    0.11735E-03    0.19879E+04
    0.11972E-03    0.20267E+04
    0.12214E-03    0.20661E+04
    0.12461E-03    0.21064E+04
    0.12712E-03    0.21474E+04
    0.12969E-03    0.21891E+04
    0.13231E-03    0.22317E+04
    0.13499E-03    0.22751E+04
    0.13771E-03    0.23193E+04
    0.14049E-03    0.23643E+04
    0.14333E-03    0.24102E+04
    0.14623E-03    0.24569E+04
    0.14918E-03    0.25046E+04
    0.15220E-03    0.25531E+04
    0.15527E-03    0.26025E+04
    0.15841E-03    0.26529E+04
    0.16161E-03    0.27042E+04
    0.16487E-03    0.27564E+04
    0.16820E-03    0.28097E+04
    0.17160E-03    0.28639E+04
    0.17507E-03    0.29191E+04
    0.17860E-03    0.29753E+04
    0.18221E-03    0.30326E+04
    0.18589E-03    0.30910E+04
    0.18965E-03    0.31504E+04
    0.19348E-03    0.32109E+04
    0.19739E-03    0.32725E+04
    0.20138E-03    0.33352E+04
    0.20544E-03    0.33990E+04
    0.20959E-03    0.34640E+04
    0.21383E-03    0.35302E+04
    0.21815E-03    0.35976E+04
    0.22255E-03    0.36662E+04
    0.22705E-03    0.37360E+04
    0.23164E-03    0.38070E+04
    0.23632E-03    0.38793E+04
    0.24109E-03    0.39529E+04
    0.24596E-03    0.40278E+04
    0.25093E-03    0.41040E+04
    0.25600E-03    0.41815E+04
    0.26117E-03    0.42603E+04
    0.26645E-03    0.43405E+04
    0.27183E-03    0.44221E+04
    0.27732E-03    0.45051E+04
    0.28292E-03    0.45895E+04
    0.28864E-03    0.46753E+04
    0.29447E-03    0.47626E+04
    0.30042E-03    0.48513E+04
    0.30649E-03    0.49415E+04
    0.31268E-03    0.50332E+04
    0.31899E-03    0.51265E+04
    0.32544E-03    0.52212E+04
    0.33201E-03    0.53175E+04
    0.33872E-03    0.54153E+04
    0.34556E-03    0.55147E+04
    0.35254E-03    0.56157E+04
    0.35966E-03    0.57183E+04
    0.36693E-03    0.58224E+04
    0.37434E-03    0.59283E+04
    0.38190E-03    0.60357E+04
    0.38962E-03    0.61448E+04
    0.39749E-03    0.62556E+04
    0.40552E-03    0.63681E+04
    0.41371E-03    0.64822E+04
    0.42207E-03    0.65981E+04
    0.43060E-03    0.67157E+04
    0.43929E-03    0.68350E+04
    0.44817E-03    0.69560E+04
    0.45722E-03    0.70789E+04
    0.46646E-03    0.72034E+04
    0.47588E-03    0.73298E+04
    0.48550E-03    0.74580E+04
    0.49530E-03    0.75879E+04
    0.50531E-03    0.77197E+04
    0.51552E-03    0.78534E+04
    0.52593E-03    0.79889E+04
    0.53656E-03    0.81262E+04
    0.54739E-03    0.82655E+04
    0.55845E-03    0.84066E+04
    0.56973E-03    0.85497E+04
    0.58124E-03    0.86947E+04
    0.59299E-03    0.88417E+04
    0.60496E-03    0.89907E+04
    0.61719E-03    0.91416E+04
    0.62965E-03    0.92946E+04
    0.64237E-03    0.94497E+04
