    0.10000E-03    0.43901E+03
    0.10202E-03    0.44718E+03
    0.10408E-03    0.45551E+03
    0.10618E-03    0.46400E+03
    0.10833E-03    0.47264E+03
    0.11052E-03    0.48144E+03
    0.11275E-03    0.49041E+03
    0.11503E-03    0.49954E+03
    0.11735E-03    0.50885E+03
    0.11972E-03    0.51833E+03
    0.12214E-03    0.52798E+03
    0.12461E-03    0.53781E+03
    0.12712E-03    0.54783E+03
    0.12969E-03    0.55804E+03
    0.13231E-03    0.56843E+03
    0.13499E-03    0.57902E+03
    0.13771E-03    0.58980E+03
    0.14049E-03    0.60079E+03
    0.14333E-03    0.61198E+03
    0.14623E-03    0.62338E+03
    0.14918E-03    0.63499E+03
    0.15220E-03    0.64682E+03
    0.15527E-03    0.65887E+03
    0.15841E-03    0.67115E+03
    0.16161E-03    0.68365E+03
    0.16487E-03    0.69638E+03
    0.16820E-03    0.70936E+03
    0.17160E-03    0.72257E+03
    0.17507E-03    0.73603E+03
    0.17860E-03    0.74974E+03
    0.18221E-03    0.76371E+03
    0.18589E-03    0.77794E+03
    0.18965E-03    0.79243E+03
    0.19348E-03    0.80720E+03
    0.19739E-03    0.82224E+03
    0.20138E-03    0.83756E+03
    0.20544E-03    0.85316E+03
    0.20959E-03    0.86906E+03
    0.21383E-03    0.88525E+03
    0.21815E-03    0.90174E+03
    0.22255E-03    0.91855E+03
    0.22705E-03    0.93566E+03
    0.23164E-03    0.95310E+03
    0.23632E-03    0.97086E+03
    0.24109E-03    0.98895E+03
    0.24596E-03    0.10074E+04
    0.25093E-03    0.10262E+04
    0.25600E-03    0.10453E+04
    0.26117E-03    0.10648E+04
    0.26645E-03    0.10846E+04
    0.27183E-03    0.11048E+04
    0.27732E-03    0.11254E+04
    0.28292E-03    0.11464E+04
    0.28864E-03    0.11677E+04
    0.29447E-03    0.11895E+04
    0.30042E-03    0.12117E+04
    0.30649E-03    0.12343E+04
    0.31268E-03    0.12573E+04
    0.31899E-03    0.12807E+04
    0.32544E-03    0.13046E+04
    0.33201E-03    0.13289E+04
    0.33872E-03    0.13537E+04
    0.34556E-03    0.13789E+04
    0.35254E-03    0.14046E+04
    0.35966E-03    0.14308E+04
    0.36693E-03    0.14575E+04
    0.37434E-03    0.14847E+04
    0.38190E-03    0.15124E+04
    0.38962E-03    0.15406E+04
    0.39749E-03    0.15693E+04
    0.40552E-03    0.15986E+04
    0.41371E-03    0.16284E+04
    0.42207E-03    0.16588E+04
    0.43060E-03    0.16897E+04
    0.43929E-03    0.17212E+04
    0.44817E-03    0.17533E+04
    0.45722E-03    0.17860E+04
    0.46646E-03    0.18193E+04
    0.47588E-03    0.18533E+04
    0.48550E-03    0.18878E+04
    0.49530E-03    0.19231E+04
    0.50531E-03    0.19589E+04
    0.51552E-03    0.19955E+04
    0.52593E-03    0.20327E+04
    0.53656E-03    0.20706E+04
    0.54739E-03    0.21093E+04
    0.55845E-03    0.21486E+04
    0.56973E-03    0.21887E+04
    0.58124E-03    0.22295E+04
    0.59299E-03    0.22711E+04
    0.60496E-03    0.23135E+04
    0.61719E-03    0.23566E+04
    0.62965E-03    0.24006E+04
    0.64237E-03    0.24454E+04
    0.65535E-03    0.24910E+04
    0.66859E-03    0.25375E+04
    0.68210E-03    0.25848E+04
    0.69588E-03    0.26330E+04
    0.70993E-03    0.26821E+04
    0.72427E-03    0.27321E+04
    0.73891E-03    0.27830E+04
    0.75383E-03    0.28349E+04
    0.76906E-03    0.28877E+04
    0.78460E-03    0.29415E+04
    0.80045E-03    0.29963E+04
    0.81662E-03    0.30521E+04
    0.83311E-03    0.31090E+04
    0.84994E-03    0.31668E+04
    0.86711E-03    0.32258E+04
    0.88463E-03    0.32858E+04
    0.90250E-03    0.33469E+04
    0.92073E-03    0.34091E+04
    0.93933E-03    0.34725E+04
    0.95831E-03    0.35370E+04
    0.97767E-03    0.36027E+04
    0.99742E-03    0.36695E+04
    0.10176E-02    0.37376E+04
    0.10381E-02    0.38068E+04
    0.10591E-02    0.38774E+04
    0.10805E-02    0.39492E+04
    0.11023E-02    0.40222E+04
    0.11246E-02    0.40966E+04
    0.11473E-02    0.41722E+04
    0.11705E-02    0.42492E+04
    0.11941E-02    0.43276E+04
    0.12182E-02    0.44073E+04
    0.12429E-02    0.44884E+04
    0.12680E-02    0.45710E+04
    0.12936E-02    0.46549E+04
    0.13197E-02    0.47403E+04
    0.13464E-02    0.48271E+04
    0.13736E-02    0.49155E+04
    0.14013E-02    0.50053E+04
    0.14296E-02    0.50967E+04
    0.14585E-02    0.51895E+04
    0.14880E-02    0.52840E+04
    0.15180E-02    0.53800E+04
    0.15487E-02    0.54776E+04
    0.15800E-02    0.55768E+04
    0.16119E-02    0.56776E+04
    0.16445E-02    0.57801E+04
    0.16777E-02    0.58843E+04
    0.17116E-02    0.59901E+04
    0.17462E-02    0.60976E+04
    0.17814E-02    0.62069E+04
    0.18174E-02    0.63179E+04
    0.18541E-02    0.64306E+04
    0.18916E-02    0.65451E+04
    0.19298E-02    0.66614E+04
    0.19688E-02    0.67795E+04
    0.20086E-02    0.68994E+04
    0.20491E-02    0.70212E+04
    0.20905E-02    0.71449E+04
    0.21328E-02    0.72704E+04
    0.21758E-02    0.73978E+04
    0.22198E-02    0.75271E+04
    0.22646E-02    0.76583E+04
    0.23104E-02    0.77915E+04
    0.23571E-02    0.79266E+04
    0.24047E-02    0.80637E+04
    0.24533E-02    0.82027E+04
    0.25028E-02    0.83438E+04
    0.25534E-02    0.84869E+04
    0.26050E-02    0.86320E+04
    0.26576E-02    0.87791E+04
    0.27113E-02    0.89283E+04
    0.27660E-02    0.90795E+04
    0.28219E-02    0.92328E+04
    0.28789E-02    0.93882E+04
    0.29371E-02    0.95456E+04
    0.29964E-02    0.97052E+04
    0.30569E-02    0.98668E+04
    0.31187E-02    0.10031E+05
    0.31817E-02    0.10196E+05
    0.32460E-02    0.10364E+05
    0.33115E-02    0.10534E+05
    0.33784E-02    0.10707E+05
    0.34467E-02    0.10881E+05
    0.35163E-02    0.11057E+05
    0.35874E-02    0.11236E+05
    0.36598E-02    0.11416E+05
    0.37338E-02    0.11599E+05
    0.38092E-02    0.11784E+05
    0.38861E-02    0.11971E+05
    0.39646E-02    0.12160E+05
    0.40447E-02    0.12351E+05
    0.41264E-02    0.12544E+05
    0.42098E-02    0.12739E+05
    0.42948E-02    0.12936E+05
    0.43816E-02    0.13135E+05
    0.44701E-02    0.13336E+05
    0.45604E-02    0.13539E+05
    0.46525E-02    0.13744E+05
    0.47465E-02    0.13951E+05
    0.48424E-02    0.14159E+05
    0.49402E-02    0.14370E+05
    0.50400E-02    0.14582E+05
    0.51419E-02    0.14796E+05
    0.52457E-02    0.15012E+05
    0.53517E-02    0.15229E+05
    0.54598E-02    0.15448E+05
    0.55701E-02    0.15669E+05
    0.56826E-02    0.15891E+05
    0.57974E-02    0.16115E+05
    0.59145E-02    0.16340E+05
    0.60340E-02    0.16566E+05
    0.61559E-02    0.16794E+05
    0.62803E-02    0.17022E+05
    0.64072E-02    0.17252E+05
    0.65366E-02    0.17483E+05
    0.66686E-02    0.17715E+05
    0.68033E-02    0.17948E+05
    0.69408E-02    0.18182E+05
    0.70810E-02    0.18416E+05
    0.72240E-02    0.18651E+05
    0.73700E-02    0.18887E+05
    0.75189E-02    0.19123E+05
    0.76708E-02    0.19359E+05
    0.78257E-02    0.19595E+05
    0.79838E-02    0.19832E+05
    0.81451E-02    0.20068E+05
    0.83096E-02    0.20305E+05
    0.84775E-02    0.20541E+05
    0.86488E-02    0.20776E+05
    0.88235E-02    0.21011E+05
    0.90017E-02    0.21245E+05
    0.91836E-02    0.21478E+05
    0.93691E-02    0.21711E+05
    0.95583E-02    0.21942E+05
    0.97514E-02    0.22171E+05
    0.99484E-02    0.22399E+05
    0.10149E-01    0.22626E+05
    0.10354E-01    0.22850E+05
    0.10564E-01    0.23072E+05
    0.10777E-01    0.23292E+05
    0.10995E-01    0.23510E+05
    0.11217E-01    0.23725E+05
    0.11443E-01    0.23936E+05
    0.11675E-01    0.24145E+05
    0.11910E-01    0.24351E+05
    0.12151E-01    0.24552E+05
    0.12397E-01    0.24750E+05
    0.12647E-01    0.24944E+05
    0.12902E-01    0.25133E+05
    0.13163E-01    0.25318E+05
    0.13429E-01    0.25499E+05
    0.13700E-01    0.25674E+05
    0.13977E-01    0.25843E+05
    0.14259E-01    0.26007E+05
    0.14547E-01    0.26166E+05
    0.14841E-01    0.26318E+05
    0.15141E-01    0.26463E+05
    0.15447E-01    0.26602E+05
    0.15759E-01    0.26734E+05
    0.16077E-01    0.26858E+05
    0.16402E-01    0.26975E+05
    0.16734E-01    0.27084E+05
    0.17072E-01    0.27185E+05
    0.17416E-01    0.27278E+05
    0.17768E-01    0.27362E+05
    0.18127E-01    0.27436E+05
    0.18493E-01    0.27502E+05
    0.18867E-01    0.27558E+05
    0.19248E-01    0.27604E+05
    0.19637E-01    0.27639E+05
    0.20034E-01    0.27665E+05
    0.20438E-01    0.27680E+05
    0.20851E-01    0.27684E+05
    0.21272E-01    0.27677E+05
    0.21702E-01    0.27659E+05
    0.22141E-01    0.27629E+05
    0.22588E-01    0.27588E+05
    0.23044E-01    0.27535E+05
    0.23510E-01    0.27469E+05
    0.23985E-01    0.27392E+05
    0.24469E-01    0.27303E+05
    0.24964E-01    0.27201E+05
    0.25468E-01    0.27087E+05
    0.25982E-01    0.26961E+05
    0.26507E-01    0.26823E+05
    0.27043E-01    0.26672E+05
    0.27589E-01    0.26509E+05
    0.28146E-01    0.26335E+05
    0.28715E-01    0.26148E+05
    0.29295E-01    0.25950E+05
    0.29887E-01    0.25741E+05
    0.30490E-01    0.25520E+05
    0.31106E-01    0.25289E+05
    0.31735E-01    0.25047E+05
    0.32376E-01    0.24795E+05
    0.33030E-01    0.24534E+05
    0.33697E-01    0.24264E+05
    0.34378E-01    0.23986E+05
    0.35072E-01    0.23700E+05
    0.35781E-01    0.23406E+05
    0.36504E-01    0.23107E+05
    0.37241E-01    0.22801E+05
    0.37993E-01    0.22490E+05
    0.38761E-01    0.22176E+05
    0.39544E-01    0.21857E+05
    0.40343E-01    0.21537E+05
    0.41158E-01    0.21214E+05
    0.41989E-01    0.20890E+05
    0.42838E-01    0.20567E+05
    0.43703E-01    0.20244E+05
    0.44586E-01    0.19923E+05
    0.45486E-01    0.19605E+05
    0.46405E-01    0.19289E+05
    0.47343E-01    0.18978E+05
    0.48299E-01    0.18672E+05
    0.49275E-01    0.18371E+05
    0.50270E-01    0.18076E+05
    0.51286E-01    0.17788E+05
    0.52322E-01    0.17507E+05
    0.53379E-01    0.17234E+05
    0.54457E-01    0.16968E+05
    0.55557E-01    0.16710E+05
    0.56680E-01    0.16460E+05
    0.57825E-01    0.16218E+05
    0.58993E-01    0.15984E+05
    0.60184E-01    0.15757E+05
    0.61400E-01    0.15537E+05
    0.62641E-01    0.15323E+05
    0.63906E-01    0.15115E+05
    0.65197E-01    0.14911E+05
    0.66514E-01    0.14711E+05
    0.67858E-01    0.14514E+05
    0.69229E-01    0.14318E+05
    0.70627E-01    0.14122E+05
    0.72054E-01    0.13925E+05
    0.73510E-01    0.13725E+05
    0.74994E-01    0.13521E+05
    0.76509E-01    0.13311E+05
    0.78055E-01    0.13095E+05
    0.79632E-01    0.12871E+05
    0.81241E-01    0.12639E+05
    0.82882E-01    0.12397E+05
    0.84556E-01    0.12145E+05
    0.86264E-01    0.11882E+05
    0.88007E-01    0.11611E+05
    0.89785E-01    0.11329E+05
    0.91598E-01    0.11039E+05
    0.93449E-01    0.10742E+05
    0.95337E-01    0.10439E+05
    0.97263E-01    0.10133E+05
    0.99227E-01    0.98247E+04
    0.10123E+00    0.95177E+04
    0.10328E+00    0.92141E+04
    0.10536E+00    0.89164E+04
    0.10749E+00    0.86272E+04
    0.10966E+00    0.83489E+04
    0.11188E+00    0.80835E+04
    0.11414E+00    0.78328E+04
    0.11644E+00    0.75980E+04
    0.11880E+00    0.73800E+04
    0.12120E+00    0.71791E+04
    0.12365E+00    0.69949E+04
    0.12614E+00    0.68265E+04
    0.12869E+00    0.66722E+04
    0.13129E+00    0.65301E+04
    0.13394E+00    0.63975E+04
    0.13665E+00    0.62714E+04
    0.13941E+00    0.61487E+04
    0.14223E+00    0.60257E+04
    0.14510E+00    0.58995E+04
    0.14803E+00    0.57672E+04
    0.15102E+00    0.56269E+04
    0.15407E+00    0.54772E+04
    0.15718E+00    0.53175E+04
    0.16036E+00    0.51484E+04
    0.16360E+00    0.49715E+04
